Sending,Receiving,Gender,Cycle,Domain,Session
PT,DE,F,1,2,1
PT,ES,F,1,3,2
PT,ES,F,1,3,2
PT,ES,F,1,2,3
PT,ES,M,1,3,3
PT,HR,F,1,2,1
PT,HR,M,1,2,1
PT,HU,M,1,2,3
PT,HU,F,1,2,3
PT,HU,M,1,2,3
PT,LT,F,1,2,3
PT,LT,F,1,2,3
PT,LT,F,1,2,3
PT,LT,M,1,2,3
PT,PL,M,1,2,3
PT,PL,M,1,8,1
PT,PL,M,1,8,1
PT,PL,F,1,2,3
PT,PL,M,1,2,3
PT,PL,F,1,2,3
PT,PL,M,1,8,3
PT,PL,M,1,8,3
PT,PL,M,1,8,3
PT,PL,M,1,8,1
PT,RO,M,1,8,3
PT,RO,M,1,8,3
PT,RO,M,1,8,3
PT,RO,M,1,8,3
PT,RO,M,1,8,3
PT,RO,M,1,2,3
PT,TR,F,1,2,2
PT,TR,M,1,2,1
PT,TR,M,1,2,2
PT,TR,M,1,2,2
PT,CZ,M,1,5,1
PT,CZ,M,1,5,1
PT,HU,F,1,3,2
PT,HU,F,1,3,2
PT,HU,M,1,3,2
PT,HU,M,1,3,1
PT,HU,M,1,3,1
PT,LT,M,1,3,2
PT,LT,F,1,3,1
PT,LT,F,1,3,1
PT,LT,M,1,3,1
PT,LT,M,1,3,1
PT,LT,M,1,3,1
PT,LT,M,1,3,1
PT,LT,M,1,5,2
PT,RO,M,1,3,1
PT,LT,M,1,4,2
PT,PL,M,1,5,1
PT,PL,F,1,3,1
PT,PL,F,1,3,1
PT,PL,F,1,3,1
PT,PL,M,1,3,1
PT,PL,M,1,3,1
PT,PL,M,1,5,2
PT,PL,M,1,5,1
PT,PL,F,1,5,3
PT,PL,F,1,5,2
PT,PL,F,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,2
PT,PL,M,1,5,2
PT,PL,M,1,5,2
PT,PL,F,1,3,1
PT,PL,F,1,3,2
PT,PL,M,1,3,2
PT,PL,F,1,5,1
PT,PL,M,1,3,1
PT,PL,M,1,5,1
PT,PL,M,1,3,1
PT,PL,F,1,7,1
PT,PL,F,1,7,2
PT,PL,F,1,7,2
PT,PL,F,1,7,1
PT,PL,M,1,4,1
PT,PL,M,1,4,1
PT,PL,F,1,3,1
PT,PL,M,1,3,1
PT,PL,M,1,3,2
PT,PL,M,1,3,2
PT,PL,M,1,3,1
PT,PL,M,1,3,2
PT,PL,M,1,3,1
PT,PL,M,1,3,2
PT,PL,F,1,5,2
PT,PL,M,1,5,1
PT,PL,F,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,F,1,5,2
PT,PL,F,1,5,2
PT,PL,M,1,5,1
PT,PL,M,1,5,2
PT,PL,M,1,5,2
PT,PL,F,1,5,2
PT,PL,F,1,5,2
PT,PL,M,1,4,2
PT,PL,M,1,4,1
PT,PL,M,1,4,1
PT,PL,M,1,4,1
PT,PL,M,1,4,1
PT,PL,M,1,4,1
PT,PL,M,1,4,2
PT,PL,F,1,4,1
PT,PL,M,1,4,2
PT,RO,M,1,3,2
PT,RO,F,1,3,2
PT,RO,F,1,3,2
PT,RO,M,1,5,1
PT,RO,M,1,5,1
PT,RO,M,1,5,1
PT,RO,M,1,3,1
PT,RO,M,1,3,1
PT,RO,M,1,3,1
PT,RO,M,1,3,1
PT,RO,M,1,3,1
PT,RO,M,1,3,1
PT,RO,F,1,3,2
PT,RO,F,1,3,1
PT,RO,M,1,3,2
PT,RO,F,1,3,2
PT,RO,M,1,3,2
PT,RO,M,1,3,2
PT,RO,F,1,3,2
PT,RO,M,1,5,2
PT,RO,M,1,5,1
PT,RO,F,1,5,1
PT,SK,F,1,3,2
PT,SK,F,1,3,2
PT,SK,F,1,3,2
PT,SK,F,1,3,2
PT,SK,F,1,3,2
PT,SK,M,1,5,2
PT,SK,M,1,5,1
PT,SK,M,1,5,1
PT,SK,M,1,5,1
PT,SK,M,1,5,1
PT,SK,M,1,5,1
PT,SK,M,1,5,1
PT,SK,M,1,5,1
PT,SK,M,1,5,1
PT,TR,M,1,7,2
PT,TR,M,1,7,2
PT,TR,F,1,7,2
PT,TR,F,1,7,2
PT,TR,F,1,7,1
PT,TR,M,1,7,2
PT,TR,M,1,3,1
PT,PL,F,1,5,3
PT,TR,M,1,4,1
PT,TR,M,1,4,1
PT,TR,F,1,7,3
PT,TR,F,1,4,3
PT,CZ,F,1,6,2
PT,SK,M,1,8,1
PT,ES,M,1,6,2
PT,CZ,F,1,6,2
PT,ES,F,1,3,3
PT,FI,F,1,7,3
PT,FI,F,1,7,3
PT,ES,F,1,2,3
PT,TR,F,1,8,1
PT,TR,F,1,8,1
PT,TR,M,1,8,1
PT,LT,M,1,3,2
PT,LT,M,1,3,1
PT,ES,F,1,1,2
PT,ES,F,1,1,2
PT,ES,M,1,1,2
PT,ES,F,1,1,1
PT,ES,M,1,1,1
PT,ES,F,1,1,1
PT,ES,M,1,1,1
PT,ES,F,1,1,1
PT,FI,F,1,7,2
PT,FI,F,1,7,2
PT,FI,F,1,7,3
PT,SI,F,1,7,2
PT,ES,M,1,8,3
PT,PL,M,1,4,1
PT,PL,M,1,4,1
PT,CZ,M,2,4,3
PT,CZ,M,1,4,1
PT,ES,F,1,7,2
PT,ES,F,1,7,2
PT,PL,F,1,4,1
PT,CZ,M,1,4,1
PT,ES,F,1,7,2
PT,ES,F,1,5,1
PT,SI,F,1,7,2
PT,FI,F,1,7,2
PT,ES,M,1,2,2
PT,IT,M,1,2,1
PT,FI,F,1,2,2
PT,FI,M,1,2,1
PT,PL,F,1,5,1
PT,ES,F,1,4,1
PT,LT,M,1,3,1
PT,PL,F,1,4,3
PT,CZ,M,1,4,2
PT,PL,M,1,4,1
PT,PL,M,1,5,1
PT,CZ,M,1,4,2
PT,CZ,M,1,4,2
PT,NL,F,1,3,2
PT,CZ,M,1,3,1
PT,ES,F,1,3,3
PT,HU,M,2,5,3
PT,CZ,F,2,7,3
PT,ES,M,1,3,3
PT,CZ,F,1,7,3
PT,ES,M,1,3,3
PT,CZ,M,2,5,3
PT,ES,M,1,3,3
PT,ES,F,1,4,3
PT,IT,M,2,7,3
PT,FR,M,1,3,2
PT,NL,F,1,3,3
PT,PL,F,2,7,3
PT,PL,F,2,7,3
PT,ES,F,2,3,3
PT,ES,F,2,3,3
PT,HU,M,1,5,3
PT,PL,F,1,3,3
PT,IT,M,1,4,3
PT,ES,F,1,3,3
PT,IT,M,1,7,3
PT,ES,F,1,7,3
PT,NO,M,2,5,1
PT,IT,F,1,3,3
PT,IT,M,1,4,3
PT,IT,F,2,5,3
PT,IT,M,1,3,3
PT,IT,M,2,5,3
PT,NL,M,1,3,3
PT,IT,M,2,5,3
PT,IT,F,2,4,3
PT,ES,F,2,3,3
PT,ES,F,2,3,3
PT,PL,M,1,4,3
PT,PL,M,1,4,3
PT,SK,F,1,3,2
PT,BE,F,1,2,2
PT,ES,F,1,8,2
PT,ES,F,1,8,2
PT,ES,F,1,8,2
PT,ES,M,1,8,1
PT,CZ,M,1,4,1
PT,DE,M,1,2,1
PT,PL,F,1,3,1
PT,CZ,F,1,3,1
PT,PL,F,1,3,1
PT,NL,F,1,3,2
PT,SI,M,1,3,1
PT,IT,M,1,3,1
PT,ES,F,1,3,2
PT,PL,F,1,3,1
PT,ES,F,1,3,1
PT,PL,F,1,3,1
PT,FR,F,1,3,3
PT,IT,M,1,3,1
PT,ES,M,2,3,2
PT,PL,F,1,3,1
PT,PL,M,1,3,1
PT,ES,M,2,3,3
PT,SK,F,1,3,2
PT,CZ,F,1,3,2
PT,SK,F,1,3,2
PT,DE,M,1,3,1
PT,BE,F,1,3,2
PT,SK,F,1,3,1
PT,GR,M,2,3,2
PT,ES,F,1,3,2
PT,DE,M,2,3,3
PT,ES,M,1,3,2
PT,ES,M,1,3,2
PT,CZ,F,2,3,2
PT,DK,M,1,3,2
PT,SK,M,1,3,1
PT,DE,M,1,3,1
PT,GB,F,1,3,2
PT,PL,M,1,3,1
PT,CZ,M,1,3,2
PT,TR,F,1,3,2
PT,CZ,M,1,3,1
PT,TR,F,1,3,2
PT,PL,M,1,3,1
PT,FR,F,1,3,3
PT,IT,M,1,3,1
PT,BG,M,1,3,2
PT,FR,F,2,5,1
PT,NL,M,2,5,1
PT,IT,F,2,5,1
PT,IT,M,2,5,1
PT,IT,F,2,5,1
PT,IT,F,2,5,1
PT,IT,M,2,5,1
PT,IT,M,2,5,1
PT,IT,F,2,5,1
PT,IT,F,2,5,1
PT,IT,F,2,5,1
PT,PL,F,2,5,1
PT,PL,F,2,5,1
PT,BE,M,2,5,1
PT,CZ,F,2,5,1
PT,CZ,F,2,5,1
PT,CH,M,2,5,1
PT,SE,F,1,5,3
PT,IT,M,2,5,1
PT,IT,M,2,5,1
PT,IT,F,2,5,1
PT,HR,M,2,5,1
PT,HR,M,2,5,1
PT,IT,M,2,5,1
PT,CZ,M,2,5,1
PT,PL,M,1,5,1
PT,CZ,M,2,5,1
PT,SI,M,2,5,1
PT,GB,F,2,5,2
PT,GB,F,2,5,2
PT,CZ,M,1,5,1
PT,PL,F,2,5,1
PT,PL,F,2,5,1
PT,ES,M,2,5,1
PT,SI,M,2,5,1
PT,PL,M,2,5,1
PT,ES,F,1,4,1
PT,ES,F,1,4,1
PT,BE,M,1,4,1
PT,BE,M,1,4,1
PT,BE,F,1,4,1
PT,BE,M,1,4,1
PT,SE,M,1,4,1
PT,AT,M,1,4,2
PT,IT,F,2,5,1
PT,NL,M,2,5,1
PT,NL,M,2,5,2
PT,BE,F,2,5,1
PT,BE,M,2,5,1
PT,IT,F,2,5,1
PT,IT,M,2,5,1
PT,NL,M,2,5,1
PT,IE,F,1,4,2
PT,FR,F,1,4,2
PT,ES,F,1,3,2
PT,ES,F,1,1,1
PT,ES,F,1,1,1
PT,HU,M,1,1,1
PT,ES,F,1,1,1
PT,ES,M,1,1,1
PT,ES,F,1,1,2
PT,HU,M,1,1,1
PT,CZ,F,2,3,1
PT,BE,F,1,3,1
PT,BE,F,1,3,1
PT,ES,F,1,3,2
PT,ES,F,1,3,2
PT,ES,F,1,3,1
PT,IT,F,2,3,1
PT,BE,F,1,3,1
PT,IT,F,2,3,1
PT,ES,F,1,3,2
PT,BE,F,2,3,1
PT,LT,F,1,3,2
PT,LT,M,1,3,2
PT,NL,F,1,3,1
PT,IT,M,2,3,1
PT,ES,F,2,3,1
PT,IT,F,2,3,1
PT,ES,M,1,3,1
PT,ES,F,1,7,1
PT,ES,F,1,7,1
PT,ES,F,1,7,1
PT,ES,M,2,7,3
PT,FR,F,1,7,1
PT,ES,F,1,7,2
PT,BE,F,2,7,1
PT,FR,F,2,7,2
PT,CZ,M,1,7,1
PT,BG,M,2,7,2
PT,ES,F,1,7,2
PT,CZ,F,2,7,1
PT,ES,F,2,7,2
PT,ES,F,2,7,3
PT,IT,M,1,7,2
PT,ES,F,2,7,2
PT,IT,M,2,7,2
PT,IT,F,2,7,2
PT,ES,F,2,7,1
PT,SI,F,1,7,2
PT,IT,F,1,7,1
PT,FR,M,2,7,1
PT,CZ,F,1,7,1
PT,IT,M,2,7,1
PT,PL,M,2,7,1
PT,PL,M,2,7,1
PT,IT,M,2,7,2
PT,FR,F,2,7,1
PT,BG,F,2,7,2
PT,CZ,F,2,7,1
PT,CZ,F,2,7,1
PT,DE,M,2,7,1
PT,IT,F,1,7,1
PT,IT,F,1,7,1
PT,IT,F,1,7,1
PT,FR,M,2,7,1
PT,HU,F,2,7,1
PT,IT,F,1,7,2
PT,PL,F,2,7,1
PT,IT,F,2,7,1
PT,IT,F,2,7,1
PT,IT,F,2,7,1
PT,IT,M,2,7,1
PT,DE,F,2,7,1
PT,PL,F,1,7,1
PT,IT,F,2,7,1
PT,HU,M,1,7,1
PT,LV,F,1,7,2
PT,LV,M,1,7,2
PT,IT,M,2,7,1
PT,IT,M,2,7,1
PT,CZ,F,2,7,1
PT,FR,M,2,7,2
PT,FR,F,2,7,2
PT,IT,F,2,7,1
PT,BE,F,2,7,1
PT,IT,F,2,7,1
PT,ES,F,1,3,2
PT,CZ,M,1,3,1
PT,CZ,M,1,3,2
PT,ES,F,1,3,2
PT,HU,M,1,3,2
PT,IT,F,1,3,1
PT,HU,M,1,3,2
PT,FR,M,1,3,1
PT,PL,M,1,3,1
PT,ES,M,1,3,2
PT,SK,F,1,3,2
PT,CZ,M,1,3,2
PT,CZ,F,1,3,2
PT,ES,M,1,3,2
PT,CZ,M,1,3,2
PT,PL,M,1,3,1
PT,RO,M,1,3,1
PT,PL,F,1,3,1
PT,RO,M,1,3,1
PT,BG,M,1,3,2
PT,PL,F,1,3,1
PT,CZ,M,1,3,2
PT,CZ,M,1,3,2
PT,CZ,M,1,3,2
PT,SK,M,1,3,1
PT,CZ,F,1,3,2
PT,SK,M,1,3,1
PT,BG,M,1,3,2
PT,SK,F,1,3,2
PT,RO,M,1,3,1
PT,SK,M,1,3,2
PT,SK,M,1,3,2
PT,RO,M,1,3,2
PT,CZ,M,1,3,2
PT,BG,M,1,3,2
PT,IT,F,1,3,1
PT,PL,M,1,3,1
PT,RO,M,1,3,1
PT,BG,M,1,3,2
PT,SK,F,1,3,1
PT,CZ,M,1,3,2
PT,CZ,F,1,3,2
PT,CZ,M,1,3,2
PT,CZ,M,1,3,2
PT,RO,F,1,3,2
PT,SK,M,1,3,1
PT,HU,M,1,3,2
PT,PL,M,1,3,1
PT,HU,M,1,3,2
PT,IT,M,1,3,1
PT,HU,M,1,3,2
PT,HU,F,1,3,2
PT,PL,M,1,3,1
PT,GB,M,2,8,3
PT,GB,M,2,2,2
PT,ES,F,1,3,1
PT,ES,F,1,2,1
PT,IT,F,1,3,3
PT,IT,F,1,1,1
PT,FR,F,1,3,1
PT,FR,F,1,3,1
PT,FR,M,1,3,1
PT,FR,M,1,3,1
PT,FR,F,1,3,1
PT,ES,M,2,3,3
PT,IT,M,1,3,3
PT,DE,M,2,3,3
PT,DE,F,2,3,3
PT,PL,M,2,5,1
PT,GB,F,1,3,2
PT,ES,M,1,8,1
PT,CZ,M,1,4,1
PT,DE,M,1,2,1
PT,DE,M,1,2,1
PT,DE,F,1,2,1
PT,FR,F,1,2,1
PT,FR,F,1,2,3
PT,GB,F,1,2,2
PT,IE,M,1,2,1
PT,GB,M,1,2,1
PT,ES,F,1,2,1
PT,HU,F,1,3,3
PT,PL,F,1,3,1
PT,IT,F,1,3,1
PT,SI,M,1,3,1
PT,SI,M,1,3,1
PT,ES,M,2,3,1
PT,ES,F,2,3,1
PT,IT,F,1,3,1
PT,IT,F,1,3,1
PT,IT,F,1,3,1
PT,IT,F,1,3,1
PT,ES,F,1,3,1
PT,BE,F,1,3,1
PT,FR,M,1,3,1
PT,IT,M,1,3,2
PT,IT,F,1,3,1
PT,ES,F,1,3,1
PT,IT,M,1,3,1
PT,DE,M,1,3,1
PT,ES,F,1,3,1
PT,SI,M,1,3,1
PT,IT,M,1,3,1
PT,ES,F,1,3,2
PT,FR,F,1,3,2
PT,IT,F,1,3,1
PT,IT,M,1,3,1
PT,ES,F,1,3,2
PT,IT,M,1,3,1
PT,FR,F,1,3,2
PT,SI,M,1,3,1
PT,IT,M,1,3,1
PT,ES,M,1,3,2
PT,PL,M,2,3,1
PT,PL,M,1,3,2
PT,ES,F,1,3,2
PT,SK,M,1,3,1
PT,CZ,M,1,3,2
PT,PL,M,1,8,1
PT,ES,F,1,8,1
PT,ES,F,2,3,3
PT,ES,F,2,3,3
PT,IT,F,1,2,2
PT,ES,F,1,2,1
PT,IT,F,1,8,1
PT,IT,M,1,8,1
PT,PL,F,1,8,1
PT,LT,M,1,3,2
PT,LT,F,1,3,2
PT,LT,F,1,3,2
PT,LT,M,1,3,2
PT,LT,F,1,3,2
PT,CZ,M,1,3,2
PT,LT,M,1,3,2
PT,LT,M,1,3,2
PT,LT,M,1,3,2
PT,CZ,M,1,3,2
PT,CZ,F,1,6,1
PT,PL,F,1,1,1
PT,PL,F,1,1,1
PT,LT,F,1,1,2
PT,LT,F,1,3,2
PT,PL,M,1,3,1
PT,PL,F,1,1,1
PT,IT,F,1,1,1
PT,ES,F,1,2,1
PT,PL,F,1,1,1
PT,PL,M,1,3,1
PT,SK,F,1,3,1
PT,PL,F,1,1,1
PT,ES,F,1,3,3
PT,GR,F,1,3,1
PT,CH,F,1,3,2
PT,LT,F,1,3,2
PT,LT,M,1,3,2
PT,LT,M,1,3,2
PT,ES,F,1,3,2
PT,CZ,M,1,5,2
PT,PL,F,1,5,1
PT,PL,F,1,5,1
PT,CZ,M,1,5,2
PT,PL,F,1,7,3
PT,PL,F,1,7,3
PT,GB,F,1,7,3
PT,GB,F,1,7,3
PT,GB,F,1,7,3
PT,GB,F,1,7,3
PT,PL,F,1,3,1
PT,PL,M,1,4,1
PT,ES,F,1,1,1
PT,ES,F,1,3,1
PT,LT,F,1,1,2
PT,ES,F,1,4,3
PT,HR,M,1,7,3
PT,ES,F,1,1,2
PT,ES,F,1,3,3
PT,LT,M,1,5,2
PT,LT,M,1,5,2
PT,PL,M,1,4,1
PT,CZ,M,1,5,3
PT,CZ,M,1,5,3
PT,ES,M,1,3,1
PT,ES,F,1,1,3
PT,CZ,M,1,5,1
PT,PL,M,1,3,3
PT,RO,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,3,3
PT,CZ,M,1,6,3
PT,CZ,F,1,6,3
PT,PL,M,1,3,3
PT,CZ,F,1,6,3
PT,PL,M,1,3,3
PT,PL,M,1,3,3
PT,CZ,M,1,3,3
PT,RO,M,1,6,3
PT,RO,M,1,6,3
PT,RO,F,1,6,3
PT,RO,F,1,6,3
PT,RO,F,1,6,3
PT,CZ,M,1,6,3
PT,CZ,F,1,6,3
PT,FR,F,1,3,3
PT,BG,F,1,6,3
PT,CZ,M,1,5,3
PT,CZ,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,CZ,M,1,6,3
PT,CZ,M,1,6,3
PT,CZ,F,1,6,3
PT,RO,F,1,6,3
PT,CZ,M,1,6,3
PT,CZ,M,1,6,3
PT,CZ,M,1,6,3
PT,CZ,M,1,6,3
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,DE,M,1,5,1
PT,CZ,F,1,6,3
PT,PL,M,1,5,1
PT,RO,M,1,4,1
PT,ES,F,1,4,3
PT,ES,M,1,4,3
PT,ES,F,1,4,3
PT,RO,F,1,3,2
PT,RO,M,1,3,2
PT,RO,F,1,3,2
PT,RO,F,1,3,2
PT,RO,M,1,3,2
PT,RO,F,1,3,2
PT,RO,M,1,3,2
PT,IT,F,1,1,3
PT,ES,F,1,3,1
PT,FR,F,1,3,3
PT,IT,M,1,6,3
PT,PL,M,1,5,1
PT,FI,M,1,5,1
PT,PL,M,1,7,2
PT,PL,M,1,7,2
PT,PL,M,1,4,1
PT,CZ,M,1,6,1
PT,CZ,F,1,6,1
PT,CZ,F,1,6,1
PT,TR,F,1,6,2
PT,CZ,F,1,6,3
PT,CZ,M,1,6,3
PT,CZ,M,1,6,3
PT,GB,F,1,2,1
PT,IT,F,1,1,1
PT,FR,F,1,3,3
PT,ES,F,1,8,3
PT,ES,F,1,3,3
PT,IT,F,1,3,3
PT,ES,F,1,1,1
PT,BG,M,1,8,2
PT,GB,F,1,2,1
PT,ES,F,1,3,1
PT,ES,F,1,3,1
PT,ES,F,1,3,1
PT,ES,F,1,3,1
PT,ES,F,1,3,1
PT,RO,M,1,3,1
PT,RO,M,1,3,1
PT,ES,F,1,6,3
PT,IT,M,2,5,3
PT,CZ,F,1,8,2
PT,CY,M,1,8,1
PT,HU,M,1,8,2
PT,HU,M,1,8,2
PT,GB,F,1,3,2
PT,AT,M,1,8,2
PT,ES,F,1,8,1
PT,NL,F,1,8,2
PT,GB,M,1,8,2
PT,NL,F,1,8,2
PT,CY,M,1,8,2
PT,HU,F,1,8,2
PT,NL,M,1,8,2
PT,BE,F,1,8,2
PT,ES,M,1,8,1
PT,ES,F,1,8,2
PT,ES,F,1,8,1
PT,BE,F,1,8,2
PT,ES,F,1,8,2
PT,BE,F,1,8,2
PT,PL,M,1,8,1
PT,BE,F,1,8,2
PT,BE,F,1,3,2
PT,FI,F,1,8,3
PT,ES,F,1,8,3
PT,DK,F,1,7,3
PT,DK,M,1,7,3
PT,PL,F,1,7,3
PT,PL,F,1,7,3
PT,ES,F,1,7,3
PT,ES,F,1,7,3
PT,DK,F,1,7,3
PT,DK,F,1,7,3
PT,ES,F,1,7,3
PT,TR,M,1,7,3
PT,BE,F,1,7,3
PT,BE,F,1,7,3
PT,BE,M,1,7,3
PT,DK,F,1,7,3
PT,FI,M,1,7,3
PT,NO,M,1,7,3
PT,NO,F,1,7,3
PT,ES,F,1,7,3
PT,ES,F,1,7,3
PT,BE,F,1,7,2
PT,BE,F,1,7,2
PT,BE,F,1,7,2
PT,BE,F,1,7,2
PT,CZ,M,1,7,3
PT,EE,M,2,3,3
PT,SI,F,1,3,2
PT,CZ,F,1,7,3
PT,CZ,F,1,7,3
PT,TR,F,1,5,1
PT,IT,M,1,8,3
PT,GB,F,1,2,2
PT,AT,M,1,5,1
PT,ES,F,1,2,3
PT,CZ,F,1,3,3
PT,PL,M,1,3,3
PT,BE,F,1,4,3
PT,CZ,M,1,6,3
PT,FI,M,1,2,2
PT,BG,M,1,3,3
PT,PL,F,1,4,3
PT,CZ,F,1,3,3
PT,BG,F,1,3,3
PT,PL,M,1,8,1
PT,IT,M,1,4,3
PT,PL,M,1,3,1
PT,DE,M,1,5,1
PT,IT,M,1,8,3
PT,ES,F,1,1,3
PT,IT,M,1,3,3
PT,ES,F,1,5,1
PT,IT,M,1,3,3
PT,CZ,F,1,3,3
PT,ES,F,1,5,1
PT,CZ,F,1,6,3
PT,IT,F,1,5,1
PT,TR,F,1,5,1
PT,ES,M,1,5,1
PT,IT,F,1,5,1
PT,IT,F,1,5,1
PT,DE,F,2,5,1
PT,FI,F,1,2,3
PT,FI,M,1,2,2
PT,IT,F,1,4,3
PT,IT,F,1,4,3
PT,ES,M,1,4,3
PT,PL,F,1,4,1
PT,PL,F,1,4,1
PT,ES,F,1,4,2
PT,PL,F,1,4,3
PT,PL,F,1,4,3
PT,FR,M,1,1,3
PT,ES,F,1,8,3
PT,DE,F,1,2,3
PT,DE,M,1,2,3
PT,ES,F,1,2,1
PT,DE,F,1,2,3
PT,CZ,M,1,3,3
PT,ES,F,1,5,1
PT,ES,M,1,5,1
PT,CZ,F,1,5,3
PT,CZ,M,1,5,3
PT,BG,M,1,3,3
PT,SI,F,1,3,2
PT,SI,M,1,3,3
PT,SI,M,1,3,3
PT,ES,M,1,3,3
PT,ES,F,1,6,1
PT,ES,F,1,6,1
PT,ES,F,1,6,1
PT,HU,F,1,6,2
PT,ES,M,1,6,1
PT,HU,M,1,6,2
PT,ES,F,1,3,3
PT,BE,F,1,3,3
PT,TR,F,1,3,1
PT,PL,F,1,3,2
PT,PL,M,1,3,2
PT,TR,M,1,3,2
PT,TR,M,1,3,3
PT,PL,M,1,3,1
PT,ES,M,3,2,3
PT,ES,M,3,2,2
PT,BE,F,2,3,1
PT,PL,M,1,3,3
PT,PL,M,1,1,3
PT,PL,M,1,1,3
PT,PL,M,1,1,3
PT,PL,M,1,3,1
PT,PL,F,1,3,1
PT,PL,M,1,3,1
PT,PL,M,1,3,1
PT,PL,M,1,3,3
PT,PL,M,1,3,2
PT,PL,M,1,3,3
PT,PL,F,1,3,3
PT,ES,F,1,3,3
PT,DE,M,2,3,1
PT,DE,M,1,3,1
PT,DE,F,1,3,2
PT,PL,F,1,3,3
PT,PL,M,1,3,1
PT,IT,M,1,3,1
PT,PL,F,1,3,3
PT,ES,M,1,3,3
PT,ES,F,1,3,3
PT,ES,F,1,3,3
PT,ES,F,1,3,3
PT,ES,F,1,3,3
PT,RO,F,1,3,3
PT,ES,F,1,3,3
PT,PL,F,1,3,3
PT,IT,M,1,3,1
PT,PL,M,1,3,1
PT,PL,M,1,3,1
PT,EE,M,1,3,2
PT,IT,F,1,2,1
PT,IT,F,1,2,1
PT,ES,M,1,2,2
PT,TR,F,1,2,3
PT,TR,M,1,2,3
PT,LT,F,1,2,3
PT,LT,F,1,2,3
PT,PL,M,1,2,3
PT,PL,M,1,2,3
PT,PL,F,1,2,3
PT,PL,M,1,2,3
PT,PL,M,1,2,3
PT,TR,M,1,2,3
PT,TR,F,1,2,3
PT,ES,M,2,3,3
PT,ES,M,2,3,3
PT,IT,F,1,3,1
PT,ES,M,2,3,3
PT,BE,F,1,3,1
PT,ES,F,2,3,3
PT,ES,F,2,3,3
PT,ES,F,2,3,3
PT,CZ,M,2,2,3
PT,TR,M,1,2,1
PT,TR,F,1,2,1
PT,GB,F,1,2,2
PT,ES,F,1,2,3
PT,ES,M,1,2,3
PT,ES,F,1,2,3
PT,CH,F,1,5,3
PT,CH,M,1,5,3
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,GR,F,1,5,1
PT,PL,M,1,5,1
PT,IT,F,1,5,3
PT,IT,F,1,5,3
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,F,1,5,1
PT,PL,F,1,5,1
PT,PL,M,1,5,1
PT,PL,F,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,3
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,F,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,3
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,5,1
PT,PL,M,1,4,2
PT,PL,M,1,4,1
PT,FR,M,1,4,1
PT,ES,M,1,5,1
PT,IT,M,1,5,3
PT,PL,M,1,5,1
PT,PL,M,1,5,3
PT,CZ,M,2,5,1
PT,PL,M,1,5,3
PT,PL,M,1,5,3
PT,TR,M,1,2,3
PT,FR,F,1,4,1
PT,FR,F,1,4,2
PT,FR,F,1,4,2
PT,FR,F,1,4,2
PT,FR,F,1,4,2
PT,IT,F,1,7,1
PT,IT,F,1,7,1
PT,IT,F,1,7,1
PT,IT,F,1,7,1
PT,ES,F,1,7,3
PT,ES,F,1,7,3
PT,PL,F,1,5,3
PT,PL,F,1,5,3
PT,DE,F,1,7,1
PT,HU,F,1,3,2
PT,HU,F,1,3,2
PT,PL,M,1,3,1
PT,PL,M,1,3,1
PT,IT,F,1,3,2
PT,PL,M,1,3,1
PT,DE,F,1,3,1
PT,ES,F,1,7,2
PT,DE,M,1,3,1
PT,ES,F,1,3,1
PT,DE,F,1,3,1
PT,PL,M,1,3,1
PT,IT,F,1,3,1
PT,ES,F,1,3,2
PT,SI,F,1,3,1
PT,SI,F,1,3,1
PT,PL,M,1,3,1
PT,SI,M,1,3,1
PT,CH,M,2,3,1
PT,BE,F,2,3,2
PT,FR,M,1,3,2
PT,PL,M,1,3,1
PT,DE,M,1,3,1
PT,SI,M,1,3,1
PT,SI,M,1,3,1
PT,NL,F,1,3,2
PT,BE,F,1,3,2
PT,BE,F,1,3,2
PT,BE,F,1,3,2
PT,ES,F,1,3,1
PT,ES,F,1,3,2
PT,ES,F,1,3,2
PT,ES,M,1,3,1
PT,PL,F,2,3,2
PT,ES,M,1,3,2
PT,IT,M,1,3,2
PT,ES,F,1,3,2
PT,PL,M,1,3,1
PT,NL,M,1,3,2
PT,IT,F,1,3,1
PT,DE,M,1,3,1
PT,FR,F,1,3,2
PT,FR,F,1,3,2
PT,HU,M,1,3,2
